estado,grupo,producto_normalizado,match_score,nb_categoria,nb_codigo,nb_id_fabricante,nb_nombre,nb_marca,nb_brand_key,nb_precio_ars,nb_stock,cg_fuente,cg_cate,cg_nombre,cg_marca,cg_precio_ars,cg_disponible,cg_url,diferencia_ars,diferencia_pct
solo_distribuidor,monitores,monitores|SAMSUNG|24||24|DG300|G3|PLANO,-,MONITORES,122598,LS24DG300ELXZB,MONITOR SAMSUNG LED 24 DG300 G3 GAMER PLANO,SAMSUNG,SAMSUNG,220367.7,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,monitores,monitores|SAMSUNG|27||27|D300,-,MONITORES,121242,LS27D300GALXZB,MONITOR SAMSUNG LED 27 D300,SAMSUNG,SAMSUNG,196200.18,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,monitores,monitores|SOLARMAX|19||19|HD|SLIM|NEGRO,-,MONITORES,121712,SX19F6,MONITOR SOLARMAX 19.3 VGA/HD+ SLIM NEGRO,SolarMax,SOLARMAX,64826.71,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,monitores,monitores|SOLARMAX|21||21|FULL|HD|NEGRO,-,MONITORES,121713,SX22F2,MONITOR SOLARMAX 21.5 FULL HD VGA/HDMI NEGRO,SolarMax,SOLARMAX,85724.16,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,monitores,monitores|SOLARMAX|23|100HZ|23|100HZ|FRAMELESS|CURVO|SLIM|FHD,-,MONITORES,122560,SX24C7,MONITOR SOLARMAX 23.8 100 HZ FRAMELESS CURVO SLIM FHD HDMI VGA,SolarMax,SOLARMAX,155800.53,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,monitores,monitores|SOLARMAX|23||23|FULL|HD|NEGRO,-,MONITORES,121714,SX24F2,MONITOR SOLARMAX 23.6 FULL HD VGA/HDMI NEGRO,SolarMax,SOLARMAX,108660.39,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,monitores,monitores|SOLARMAX|27|100HZ|27|100HZ|IPS|FRAMELESS|FHD,-,MONITORES,122559,SX27F7,MONITOR SOLARMAX 27 100 HZ IPS FRAMELESS FHD HDMI VGA,SolarMax,SOLARMAX,189257.63,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,monitores,monitores|SOLARMAX|27|120HZ|27|120HZ|FRAMELESS|CURVO|FHD,-,MONITORES,122561,SX27C9,MONITOR SOLARMAX 27 120 HZ FRAMELESS CURVO FHD HDMI VGA,SolarMax,SOLARMAX,196170.35,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,monitores,monitores|ZOWIE|24|144HZ|24|XL2411K|TN|FHD|144HZ|TECNOLOGIA,-,MONITORES,111421,9H.LJPLB.QBR,MONITOR 24 GAMER ZOWIE XL2411K LED TN FHD 144hz Tecnología DyAc Black eQualizer,ZOWIE,ZOWIE,340113.56,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,monitores,monitores|ZOWIE|24|240HZ|24|XL2546K|TN|FHD|240HZ|ESCUDO,-,MONITORES,111420,9H.LJNLB.QBR,"MONITOR 24,5 GAMER ZOWIE XL2546K LED TN FHD 240hz c/escudo Tecnología DyAc Black eQualizer",ZOWIE,ZOWIE,894039.4,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,monitores,monitores|ZOWIE|27|144HZ|27|XL2731|TN|FHD|144HZ|EQUALIZER,-,MONITORES,108651,9H.LHRLB.QPL,MONITOR 27 GAMER ZOWIE XL2731 LED TN FHD 144hz Black eQualizer,ZOWIE,ZOWIE,402731.05,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,monitores,monitores|ZOWIE|27|144HZ|27|XL2731|TN|FHD|144HZ|EQUALIZER,-,MONITORES,116296,9H.LKCLB.QBL,MONITOR 27 GAMER ZOWIE XL2731 LED TN FHD 144hz Black eQualizer,ZOWIE,ZOWIE,402731.05,5.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,monitores,monitores|ZOWIE|27|240HZ|27|XL2746K|TN|FHD|240HZ|ESCUDO,-,MONITORES,116297,9H.LKJLB.QBL,MONITOR 27 GAMER ZOWIE XL2746K LED TN FHD 240hz c/escudo Tecnología DyAc? Black eQualizer,ZOWIE,ZOWIE,942224.14,5.0,-,-,-,-,-,-,-,-,-
solo_compragamer,mothers,mothers|ASROCK|A620AI|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock A620AI WIFI AM5 DDR5,Asrock,216100.0,True,https://compragamer.com/producto/Mother_Asrock_A620AI_WIFI_AM5_DDR5_18910?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|A620M|AM5|A620M|HDV|AM5|BULK|OUTLET,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock A620M-HDV/M.2 AM5 DDR5  BULK - OUTLET,Asrock,110000.0,True,https://compragamer.com/producto/Mother_Asrock_A620M_HDV_M_2_AM5_DDR5_BULK_OUTLET_19705?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|A620M|AM5|A620M|HDV|AM5|BULK|OUTLET,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock A620M-HDV/M.2+ AM5 DDR5  BULK - OUTLET,Asrock,110000.0,True,https://compragamer.com/producto/Mother_Asrock_A620M_HDV_M_2_AM5_DDR5_BULK_OUTLET_19706?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B450M|AM4|B450M|AC|AM4|R2,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B450M/AC AM4 R2.0 WIFI,Asrock,127400.0,True,https://compragamer.com/producto/Mother_Asrock_B450M_AC_AM4_R2_0_WIFI_14720?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B450M|AM4|B450M|AC|AM4|R2|BULK,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B450M/AC AM4 WIFI R2.0   BULK - OUTLET,Asrock,139300.0,True,https://compragamer.com/producto/Mother_Asrock_B450M_AC_AM4_WIFI_R2_0_BULK_OUTLET_19662?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B450M|AM4|B450M|AC|AM4|R2|CAJA,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B450M/AC AM4 WIFI R2.0 CAJA BLANCA  BULK - OUTLET,Asrock,139300.0,True,https://compragamer.com/producto/Mother_Asrock_B450M_AC_AM4_WIFI_R2_0_CAJA_BLANCA_BULK_OUTLET_19663?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B450M|AM4|B450M|HDV|AM4,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B450M-HDV 4.0 AM4 HDMI M.2,Asrock,80000.0,True,https://compragamer.com/producto/Mother_Asrock_B450M_HDV_4_0_AM4_HDMI_M_2_8273?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B550M|AM4|B550M|HDV|AM4,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B550M-HDV DDR4 AM4,Asrock,107500.0,True,https://compragamer.com/producto/Mother_Asrock_B550M_HDV_DDR4_AM4_10535?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B550||B550|PG|RIPTIDE,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B550 PG RIPTIDE DDR4,Asrock,199400.0,True,https://compragamer.com/producto/Mother_Asrock_B550_PG_RIPTIDE_DDR4_13570?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650I|AM5|B650I|LIGHTNING|AM5|ITX,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B650I Lightning WIFI AM5 DDR5 ITX,Asrock,352250.0,True,https://compragamer.com/producto/Mother_Asrock_B650I_Lightning_WIFI_AM5_DDR5_ITX_16248?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650M|AM5|B650M|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B650M-H/M.2+ AM5 DDR5,Asrock,142200.0,True,https://compragamer.com/producto/Mother_Asrock_B650M_H_M_2_AM5_DDR5_16649?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650M|AM5|B650M|HDV|AM5|WHITEBOX|BULK,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B650M-HDV/M.2 AM5 DDR5 WhiteBox  BULK - OUTLET,Asrock,158990.0,True,https://compragamer.com/producto/Mother_Asrock_B650M_HDV_M_2_AM5_DDR5_WhiteBox_BULK_OUTLET_19667?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650M|AM5|B650M|PG|LIGHTNING|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B650M PG LIGHTNING WIFI AM5 DDR5,Asrock,225400.0,True,https://compragamer.com/producto/Mother_Asrock_B650M_PG_LIGHTNING_WIFI_AM5_DDR5_15670?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650M|AM5|B650M|PG|LIGHTNING|AM5|BULK,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B650M PG LIGHTNING WIFI AM5 DDR5  BULK - OUTLET,Asrock,288000.0,True,https://compragamer.com/producto/Mother_Asrock_B650M_PG_LIGHTNING_WIFI_AM5_DDR5_BULK_OUTLET_19659?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650M|AM5|B650M|RS|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B650M PRO RS AM5 DDR5,Asrock,225400.0,True,https://compragamer.com/producto/Mother_Asrock_B650M_PRO_RS_AM5_DDR5_16653?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650M|AM5|B650M|RS|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B650M PRO RS WIFI AM5 DDR5,Asrock,246700.0,True,https://compragamer.com/producto/Mother_Asrock_B650M_PRO_RS_WIFI_AM5_DDR5_16655?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650M||B650M|X3D,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B650M PRO X3D WIFI,Asrock,259600.0,True,https://compragamer.com/producto/Mother_Asrock_B650M_PRO_X3D_WIFI_18397?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650|AM5|B650|RS|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B650 PRO RS WIFI AM5 DDR5,Asrock,274150.0,True,https://compragamer.com/producto/Mother_Asrock_B650_PRO_RS_WIFI_AM5_DDR5_19444?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650|AM5|B650|STEEL|LEGEND|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B650 STEEL LEGEND WIFI AM5 DDR5,Asrock,281850.0,True,https://compragamer.com/producto/Mother_Asrock_B650_STEEL_LEGEND_WIFI_AM5_DDR5_18915?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B760M|S1700|B760M|ITX|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B760M-ITX WIFI S1700 DDR4,Asrock,231900.0,True,https://compragamer.com/producto/Mother_Asrock_B760M_ITX_WIFI_S1700_DDR4_16249?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B760M|S1700|B760M|PG|LIGHTNING|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B760M PG Lightning WIFI S1700 DDR5,Asrock,196000.0,True,https://compragamer.com/producto/Mother_Asrock_B760M_PG_Lightning_WIFI_S1700_DDR5_15894?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B760M|S1700|B760M|PG|RIPTIDE|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B760M PG Riptide WIFI S1700 DDR5,Asrock,239600.0,True,https://compragamer.com/producto/Mother_Asrock_B760M_PG_Riptide_WIFI_S1700_DDR5_15607?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B760M|S1700|B760M|RS|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B760M PRO RS S1700 DDR5,Asrock,176400.0,True,https://compragamer.com/producto/Mother_Asrock_B760M_PRO_RS_S1700_DDR5_16588?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B760M||B760M|STEEL|LEGEND|LGA1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B760M Steel Legend WIFI LGA1700 DDR5,Asrock,287900.0,True,https://compragamer.com/producto/Mother_Asrock_B760M_Steel_Legend_WIFI_LGA1700_DDR5_15610?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B760||B760|RS|LGA1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B760 PRO RS LGA1700 DDR5,Asrock,220800.0,True,https://compragamer.com/producto/Mother_Asrock_B760_PRO_RS_LGA1700_DDR5_16878?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B850I||B850I|LIGHTNING|ITX|MINI,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850I LIGHTNING WIFI ITX MINI,Asrock,352000.0,True,https://compragamer.com/producto/Mother_Asrock_B850I_LIGHTNING_WIFI_ITX_MINI_18399?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850M|AM5|B850M|R2|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850M-X R2.0 AM5 DDR5,Asrock,187850.0,True,https://compragamer.com/producto/Mother_Asrock_B850M_X_R2_0_AM5_DDR5_18916?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850M|AM5|B850M|R2|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850M-X R2.0 WIFI AM5 DDR5,Asrock,197700.0,True,https://compragamer.com/producto/Mother_Asrock_B850M_X_R2_0_WIFI_AM5_DDR5_18917?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850M|AM5|B850M|RIPTIDE|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850M RIPTIDE WIFI AM5 DDR5,Asrock,360450.0,True,https://compragamer.com/producto/Mother_Asrock_B850M_RIPTIDE_WIFI_AM5_DDR5_17614?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850M|AM5|B850M|RS|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850M PRO RS WIFI AM5 DDR5,Asrock,276950.0,True,https://compragamer.com/producto/Mother_Asrock_B850M_PRO_RS_WIFI_AM5_DDR5_17613?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850M|AM5|B850M|RS|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850M PRO RS AM5 DDR5,Asrock,299700.0,True,https://compragamer.com/producto/Mother_Asrock_B850M_PRO_RS_AM5_DDR5_17956?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850M|AM5|B850M|RS|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850M PRO RS WIFI WHITE AM5 DDR5,Asrock,290400.0,True,https://compragamer.com/producto/Mother_Asrock_B850M_PRO_RS_WIFI_WHITE_AM5_DDR5_18454?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850M|AM5|B850M|STEEL|LEGEND|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850M STEEL LEGEND WIFI AM5 DDR5,Asrock,313600.0,True,https://compragamer.com/producto/Mother_Asrock_B850M_STEEL_LEGEND_WIFI_AM5_DDR5_18400?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850|AM5|B850|RIPTIDE|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850 RIPTIDE WIFI AM5 DDR5,Asrock,403700.0,True,https://compragamer.com/producto/Mother_Asrock_B850_RIPTIDE_WIFI_AM5_DDR5_17609?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850|AM5|B850|ROCK|WIFI7|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850 ROCK WIFI7 AM5 DDR5,Asrock,332300.0,True,https://compragamer.com/producto/Mother_Asrock_B850_ROCK_WIFI7_AM5_DDR5_19445?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850|AM5|B850|RS|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850 PRO RS AM5 DDR5,Asrock,300600.0,True,https://compragamer.com/producto/Mother_Asrock_B850_PRO_RS_AM5_DDR5_17611?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850|AM5|B850|RS|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850 PRO RS WIFI AM5 DDR5,Asrock,343300.0,True,https://compragamer.com/producto/Mother_Asrock_B850_PRO_RS_WIFI_AM5_DDR5_18448?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850|AM5|B850|STEEL|LEGEND|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850 STEEL LEGEND WIFI AM5 DDR5,Asrock,366200.0,True,https://compragamer.com/producto/Mother_Asrock_B850_STEEL_LEGEND_WIFI_AM5_DDR5_17610?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B850||B850,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock B850 PRO-A WIFI,Asrock,330900.0,True,https://compragamer.com/producto/Mother_Asrock_B850_PRO_A_WIFI_18398?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B860I||B860I|LIGHTNING|LGA1851|ITX,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B860I LIGHTNING WIFI LGA1851 DDR5 ITX,Asrock,389800.0,True,https://compragamer.com/producto/Mother_Asrock_B860I_LIGHTNING_WIFI_LGA1851_DDR5_ITX_17616?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B860M||B860M|GEN5|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B860M-X GEN5 WIFI LGA1851 DDR5,Asrock,187850.0,True,https://compragamer.com/producto/Mother_Asrock_B860M_X_GEN5_WIFI_LGA1851_DDR5_19452?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B860M||B860M|H2|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B860M-H2 LGA1851 DDR5,Asrock,172350.0,True,https://compragamer.com/producto/Mother_Asrock_B860M_H2_LGA1851_DDR5_18935?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B860M||B860M|LIGHTNING|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B860M LIGHTNING WIFI LGA1851 DDR5,Asrock,338250.0,True,https://compragamer.com/producto/Mother_Asrock_B860M_LIGHTNING_WIFI_LGA1851_DDR5_17617?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B860M||B860M|STEEL|LEGEND|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B860M STEEL LEGEND WIFI LGA1851 DDR5,Asrock,314100.0,True,https://compragamer.com/producto/Mother_Asrock_B860M_STEEL_LEGEND_WIFI_LGA1851_DDR5_17620?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B860||B860|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B860 PRO-A LGA1851 DDR5,Asrock,249250.0,True,https://compragamer.com/producto/Mother_Asrock_B860_PRO_A_LGA1851_DDR5_19446?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B860||B860|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B860 PRO-A WIFI LGA1851 DDR5,Asrock,265850.0,True,https://compragamer.com/producto/Mother_Asrock_B860_PRO_A_WIFI_LGA1851_DDR5_19447?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B860||B860|RS|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock B860 PRO RS WIFI LGA1851 DDR5,Asrock,281400.0,True,https://compragamer.com/producto/Mother_Asrock_B860_PRO_RS_WIFI_LGA1851_DDR5_17615?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|H510M||H510M|HDV|SE|S1200,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock H510M-HDV/M.2 SE S1200,Asrock,95050.0,True,https://compragamer.com/producto/Mother_Asrock_H510M_HDV_M_2_SE_S1200_15721?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|H610M|S1700|H610M|HDV|M2|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock H610M-HDV/M2+ DDR5 S1700,Asrock,108450.0,True,https://compragamer.com/producto/Mother_Asrock_H610M_HDV_M2_DDR5_S1700_16250?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|H810M||H810M|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock H810M-H LGA1851 DDR5,Asrock,157650.0,True,https://compragamer.com/producto/Mother_Asrock_H810M_H_LGA1851_DDR5_18936?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|H810M||H810M|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock H810M-X WIFI LGA1851 DDR5,Asrock,142350.0,True,https://compragamer.com/producto/Mother_Asrock_H810M_X_WIFI_LGA1851_DDR5_19453?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|X870E|AM5|X870E|TAICHI|LITE|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock X870E TAICHI LITE DDR5 AM5,Asrock,700150.0,True,https://compragamer.com/producto/Mother_Asrock_X870E_TAICHI_LITE_DDR5_AM5_16931?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|X870E|AM5|X870E|TAICHI|OCF|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock X870E TAICHI OCF DDR5 AM5,Asrock,751100.0,True,https://compragamer.com/producto/Mother_Asrock_X870E_TAICHI_OCF_DDR5_AM5_19455?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|X870|AM5|X870|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock X870 Pro-A WIFI DDR5 AM5,Asrock,306450.0,True,https://compragamer.com/producto/Mother_Asrock_X870_Pro_A_WIFI_DDR5_AM5_18918?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|X870|AM5|X870|RIPTIDE|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock X870 RIPTIDE WIFI DDR5 AM5,Asrock,501950.0,True,https://compragamer.com/producto/Mother_Asrock_X870_RIPTIDE_WIFI_DDR5_AM5_16659?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|X870|AM5|X870|RS|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock X870 PRO RS WIFI DDR5 AM5,Asrock,375900.0,True,https://compragamer.com/producto/Mother_Asrock_X870_PRO_RS_WIFI_DDR5_AM5_16657?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|X870|AM5|X870|RS|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock X870 PRO RS DDR5 AM5,Asrock,352850.0,True,https://compragamer.com/producto/Mother_Asrock_X870_PRO_RS_DDR5_AM5_17069?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|X870|AM5|X870|RS|AM5|BULK|OUTLET,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Asrock X870 PRO RS DDR5 AM5  BULK - OUTLET,Asrock,361400.0,True,https://compragamer.com/producto/Mother_Asrock_X870_PRO_RS_DDR5_AM5_BULK_OUTLET_19673?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|Z790I|S1700|Z790I|LIGHTNING|ITX|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock Z790I Lightning WIFI ITX DDR5 S1700,Asrock,295500.0,True,https://compragamer.com/producto/Mother_Asrock_Z790I_Lightning_WIFI_ITX_DDR5_S1700_15837?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|Z790M|S1700|Z790M|ITX|S1700|BULK|OUTLET,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock Z790M-ITX WIFI DDR5 S1700  BULK - OUTLET,Asrock,299350.0,True,https://compragamer.com/producto/Mother_Asrock_Z790M_ITX_WIFI_DDR5_S1700_BULK_OUTLET_19781?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|Z790|S1700|Z790|PG|LIGHTNING|S1700|BULK,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock Z790 PG LIGHTNING WIFI S1700 DDR5   BULK - OUTLET,Asrock,315900.0,True,https://compragamer.com/producto/Mother_Asrock_Z790_PG_LIGHTNING_WIFI_S1700_DDR5_BULK_OUTLET_19780?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|Z890I||Z890I|NOVA|ITX|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock Z890I NOVA WIFI ITX LGA1851 DDR5,Asrock,537700.0,True,https://compragamer.com/producto/Mother_Asrock_Z890I_NOVA_WIFI_ITX_LGA1851_DDR5_18941?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|Z890||Z890|RS|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock Z890 PRO RS WIFI LGA1851 DDR5,Asrock,420950.0,True,https://compragamer.com/producto/Mother_Asrock_Z890_PRO_RS_WIFI_LGA1851_DDR5_17335?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|Z890||Z890|RS|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock Z890 PRO RS WIFI WHITE LGA1851 DDR5,Asrock,434800.0,True,https://compragamer.com/producto/Mother_Asrock_Z890_PRO_RS_WIFI_WHITE_LGA1851_DDR5_18938?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|Z890||Z890|STEEL|LEGEND|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock Z890 STEEL LEGEND WIFI LGA1851 DDR5,Asrock,477700.0,True,https://compragamer.com/producto/Mother_Asrock_Z890_STEEL_LEGEND_WIFI_LGA1851_DDR5_18939?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|Z890||Z890|TAICHI|AQUA|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Asrock Z890 TAICHI AQUA WIFI LGA1851 DDR5,Asrock,988300.0,True,https://compragamer.com/producto/Mother_Asrock_Z890_TAICHI_AQUA_WIFI_LGA1851_DDR5_19458?cate=49,-,-
